spotify_id,name,artists,country,popularity,danceability,energy,loudness,acousticness,instrumentalness,valence,tempo,mood
4kjI1gwQZRKNDkw1nI475M,MY EYES,Travis Scott,US,90,0.455,0.621,-7.694,0.651,2.59e-06,0.28,119.043,neutral
4EWCNWgDS8707fNSZ1oaA5,Heartless,Kanye West,US,90,0.79,0.647,-5.983,0.0515,0.0,0.654,87.999,love/romance
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),"Drake, J. Cole",US,88,0.47,0.64,-7.779,0.0277,0.0,0.248,163.92,neutral
5crY7axm3GejOxy5PsnnPk,Nothing Matters,The Last Dinner Party,GB,78,0.588,0.784,-5.099,0.0359,0.000168,0.613,101.137,neutral
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,CA,90,0.847,0.622,-6.747,0.119,0.0,0.22,130.001,neutral
1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,worldwide,92,0.359,0.543,-7.582,0.492,1.58e-05,0.453,68.534,neutral
4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,Kanye West,US,90,0.724,0.573,-4.113,0.118,0.0,0.438,113.088,neutral
1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,d4vd,US,90,0.571,0.544,-10.613,0.453,0.00805,0.216,132.052,neutral
602d2gJewoiF1FivuOMMwE,Disconnect,"Becky Hill, Chase & Status",GB,78,0.504,0.976,-0.653,0.00488,9.64e-05,0.368,175.048,neutral
5hiQSNo6jQbQ2m2gBZs7bU,Etnaset,Muslim - مُسلِم,EG,62,0.444,0.5,-7.706,0.804,2.05e-06,0.271,147.757,neutral
6XaJfhwof7qIgbbXO5tIQI,Igual Que Un Ángel (with Peso Pluma),"Kali Uchis, Peso Pluma",worldwide,94,0.685,0.61,-5.36,0.00348,0.00054,0.464,107.999,neutral
21xzasfNyth66koAVTkNTA,Wo3ood,"Afroto, Moaaz Hamed",EG,58,0.339,0.303,-11.376,0.728,0.00969,0.144,139.641,sad
05WVKTdZhlIMX4qqMLuo0f,BELLAKEO,"Peso Pluma, Anitta",worldwide,94,0.72,0.88,-2.834,0.0562,0.06,0.463,180.011,energetic
0SbObewB36qKLWcaxMntej,بأمارة مين,Farid,EG,62,0.686,0.66,-5.947,0.47,7.01e-05,0.727,135.984,happy
1VfR7wqvEB9vQZrpizMRmf,براحة يا شيخة,Bahaa Sultan,EG,64,0.794,0.748,-5.787,0.226,8.57e-06,0.888,110.001,happy
0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,Paul Russell,CA,88,0.85,0.699,-3.292,0.152,0.0,0.915,114.481,happy
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),"USHER, Lil Jon, Ludacris",CA,89,0.894,0.791,-4.699,0.0183,0.0,0.583,105.018,energetic
3QQAeMQbbjZXVFbF8DgFWT,FIRST LOVE,"Oscar Ortiz, Edgardo Nuñez",worldwide,92,0.694,0.588,-6.24,0.358,0.0,0.794,73.929,love/romance
4f9wNNZET9wH7eMBgONd3d,Doctor (Work It Out) [feat. Miley Cyrus],"Pharrell Williams, Miley Cyrus",US,46,0.841,0.624,-5.502,0.0211,0.0,0.93,120.03,happy
0wEGo9LsSrSUz9HOtraWAO,Overcompensate,Twenty One Pilots,US,69,0.363,0.891,-5.563,0.00992,0.00183,0.331,95.089,neutral
01TnMXIy7mJJQ7E8uy937N,Von dutch,Charli XCX,GB,62,0.706,0.698,-5.679,0.00298,0.00375,0.648,130.013,love/romance
0paWX66K9n7sYR9AkKkyzB,Standing Next to You - Sped Up - Remix,Beat Record,worldwide,0,0.705,0.803,-4.987,0.0468,0.0,0.77,106.027,happy
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,Frank Ocean,US,88,0.721,0.339,-11.195,0.409,0.00153,0.2,129.83,sad
5tEaVciE2GnR28aN6W9cLS,FUK SUMN,"¥$, Kanye West, Ty Dolla $ign",US,88,0.774,0.818,-2.825,0.127,0.0,0.438,142.084,energetic
27sKtH0PZpASkN8H3ZJOQf,I Will,Central Cee,GB,78,0.731,0.734,-4.843,0.236,4.7e-05,0.742,87.996,happy
1oh3WIRKgoNi60o9SMykwS,Woseltelha,Haifa Wehbe,EG,67,0.671,0.744,-6.582,0.13,2.25e-05,0.472,91.037,energetic
1R69Raqo1YOHxk2fOpk9xS,Wainek Min Zaman,Yazan Haifawi,EG,59,0.225,0.889,-6.632,0.0102,0.0,0.733,193.928,happy
1IBDW2nrAVzFXCH5vIdt2d,ومعاك,Nedaa Shrara,EG,59,0.536,0.387,-8.906,0.693,0.0,0.485,139.799,calm
2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,Chris Stapleton,US,86,0.602,0.477,-8.425,0.268,3.1e-05,0.552,183.89,neutral
1Iq8oo9XkmmvCQiGOfORiz,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,GB,92,0.596,0.658,-7.346,0.0504,0.0,0.176,100.012,neutral
6ibDVMcMUNqZ5eXT9sD4Vy,DNA (Loving You) [feat. Hannah Boleyn],"Billy Gillies, Hannah Boleyn",GB,81,0.731,0.867,-6.169,0.0112,0.0291,0.23,142.048,energetic
2BMlZ6PzoAU90qm8yIGWMK,Konty 2olely,Mohammed Saeed,EG,60,0.66,0.24,-14.745,0.94,0.083,0.368,139.932,calm
2fB5YRuD88drKpCXQOAk03,Love On,Selena Gomez,worldwide,0,0.756,0.529,-6.237,0.183,2.32e-06,0.524,115.987,neutral
0YLhxYUv69go9H8iirbSWO,Showtime,Catfish and the Bottlemen,GB,0,0.466,0.823,-5.974,0.00298,9.66e-05,0.214,81.641,neutral
3w0w2T288dec0mgeZZqoNN,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign",worldwide,88,0.594,0.811,-5.746,0.189,0.0,0.311,148.144,neutral
2l7UudWZ44l1WbHx6ANod9,Homesick (with Sam Fender),"Noah Kahan, Sam Fender",GB,84,0.465,0.63,-6.442,0.0285,5.3e-06,0.389,169.833,neutral
2O4Bb2WCkjlTPO827OnBMI,EASY,LE SSERAFIM,CA,78,0.744,0.7,-5.154,0.189,2.74e-06,0.602,165.004,neutral
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,GB,92,0.501,0.405,-5.679,0.751,0.0,0.446,109.891,neutral
1icgLGTpX2fQXKRe4D7w2b,BACK TO ME,"¥$, Kanye West, Ty Dolla $ign",US,81,0.809,0.788,-7.217,0.00108,0.0,0.344,95.637,energetic
3NCimqhH0nbUEFGpExhsTM,Ostaz Mahmoud Bezzawy,"Ahmed Santa, Abyusif",EG,49,0.734,0.791,-6.956,0.275,0.0,0.338,89.907,energetic
0FlwhvrncUKrEAhzunmCKm,Forever,Noah Kahan,CA,84,0.395,0.254,-10.855,0.723,0.0,0.235,94.78,sad
3DK6m7It6Pw857FcQftMds,Runaway,"Kanye West, Pusha T",GB,90,0.374,0.568,-3.825,0.219,0.00219,0.111,84.733,neutral
371l4ekF9cDC2D5WuuabU6,TUTA GOLD,Mahmood,worldwide,53,0.743,0.743,-6.917,0.623,0.000728,0.759,123.031,happy
6VciS3dRMpZhJiDxT8ArFi,"Young Miko: Bzrp Music Sessions, Vol. 58","Bizarrap, Young Miko",worldwide,95,0.704,0.571,-8.212,0.588,0.0,0.443,96.016,neutral
2dyAiC9k6s0mWnMSQRQJGd,Psycho CEO,Yeat,US,70,0.558,0.508,-8.791,0.00868,0.000709,0.039,137.091,neutral
3bDH7eIQ84QWdBeWwffUZD,Power Trip,Yeat,US,0,0.546,0.358,-14.783,0.609,0.000333,0.26,140.186,sad
5LBv48NNyHsknRYwFWC361,"yes, and? (with Mariah Carey)","Ariana Grande, Mariah Carey",US,0,0.742,0.769,-5.346,0.0876,2.68e-06,0.778,118.99,happy
7H3lr9bsPBGFx5NyTuBBGc,Stand On It (with Future),"Yeat, Future",US,0,0.584,0.593,-9.614,0.00407,0.000849,0.319,149.972,neutral
7KdQOqCspznOjPDT0KAnuq,Morë,Yeat,US,0,0.462,0.743,-10.027,0.0104,0.125,0.192,164.209,neutral
6v4ABPB255HDSWyIj3S9Wn,Lovers In A Past Life (with Rag'n'Bone Man),"Calvin Harris, Rag'n'Bone Man",GB,40,0.752,0.793,-3.871,0.0713,1.71e-05,0.725,129.992,happy
2iGvsJuc2mC4mDVOVMNAP6,DO IT,"¥$, Kanye West, Ty Dolla $ign",CA,28,0.831,0.69,-5.869,0.19,0.0,0.65,107.016,love/romance
347AQK5Lyhn6RvB8tBGYxt,STARS,"¥$, Kanye West, Ty Dolla $ign",worldwide,32,0.586,0.572,-8.27,0.271,0.104,0.29,125.955,neutral
1eaqMiiUn2P7MnqJK4XeK0,TALKING,"¥$, Kanye West, Ty Dolla $ign",US,29,0.463,0.453,-9.572,0.407,1.78e-06,0.334,148.741,neutral
2y4ZR0BUAVePljHSsZyIgj,PAID,"¥$, Kanye West, Ty Dolla $ign",US,30,0.789,0.688,-6.996,0.108,0.0,0.445,120.162,neutral
3SIRBp4RRQ2AO5H4NO7xfq,VULTURES,"¥$, Kanye West, Ty Dolla $ign",US,26,0.705,0.681,-4.256,0.0534,0.0,0.485,146.118,neutral
4m4BHvDfzIgj5LbQLuFiIp,CARNIVAL,"Kanye West, Ty Dolla $ign",worldwide,90,0.596,0.81,-5.745,0.192,0.0,0.29,148.241,neutral
4E3XDKil4ElJt6sXuz5cc6,BURN,"Kanye West, Ty Dolla $ign",worldwide,87,0.594,0.885,-6.21,0.0158,6.29e-06,0.735,105.017,happy
5rlXuCLnMdfo85079qXHoz,FUK SUMN,"Kanye West, Ty Dolla $ign",worldwide,88,0.775,0.817,-2.825,0.132,0.0,0.463,142.092,energetic
0Tgm7wkLb0AfAHAZDschvD,BACK TO ME,"Kanye West, Ty Dolla $ign",worldwide,87,0.815,0.788,-7.216,0.00104,0.0,0.336,95.66,energetic
6OON4kMjTFqARMFrRbmlwy,STARS,"Kanye West, Ty Dolla $ign",worldwide,87,0.584,0.567,-8.272,0.258,0.121,0.266,125.991,neutral
3qnbLYCLzKvGIQXFyopS2H,TALKING,"Kanye West, Ty Dolla $ign",worldwide,85,0.47,0.454,-9.567,0.417,1.74e-06,0.34,148.383,neutral
4YSa8VQxjzsski1DOsvkHH,DO IT,"Kanye West, Ty Dolla $ign",worldwide,85,0.83,0.69,-5.87,0.188,0.0,0.622,107.016,love/romance
1tz4np70ZKhzaXjdgl0J8i,PAID,"Kanye West, Ty Dolla $ign",US,86,0.79,0.691,-6.992,0.11,0.0,0.436,120.162,neutral
4202KkXGtULRsbRocWSw09,VULTURES,"Kanye West, Ty Dolla $ign",US,84,0.703,0.683,-4.256,0.053,0.0,0.475,146.07,neutral
68vgtRHr7iZHpzGpon6Jlo,My Boo,"USHER, Alicia Keys",US,84,0.662,0.507,-8.238,0.257,0.0,0.676,86.412,love/romance
7DPUuTaTZCtQ6o4Xx00qzT,BEG FORGIVENESS,"Kanye West, Ty Dolla $ign",US,84,0.498,0.275,-10.626,0.188,0.00196,0.0432,105.303,sad
3IoAMvGFYzM05B64h7qmdf,PAPERWORK,"Kanye West, Ty Dolla $ign",US,85,0.742,0.488,-5.308,0.0704,9.4e-06,0.186,120.811,neutral
3aZSvXuZt8ymQeixzFQM9W,KEYS TO MY LIFE,"Kanye West, Ty Dolla $ign",US,85,0.487,0.553,-8.938,0.133,0.0,0.623,80.441,neutral
7ygixJ8FptOv80Ot2KadAN,Ya Layaly,Sherine,EG,66,0.624,0.526,-7.066,0.631,9.55e-05,0.642,153.953,neutral
71MzcOebEC5KoWBbzvFPkj,HOODRAT,"Kanye West, Ty Dolla $ign",US,82,0.538,0.514,-6.568,0.0631,0.0,0.248,87.719,neutral
1ty0at2tUKqMGTyYbJ43eL,PROBLEMATIC,"Kanye West, Ty Dolla $ign",US,81,0.459,0.847,-1.924,0.721,0.0,0.763,154.8,happy
6soQZdONN0ZsQ9hZ6Pkef4,GOOD (DON'T DIE),"Kanye West, Ty Dolla $ign",US,81,0.545,0.528,-12.355,0.784,0.798,0.546,130.072,neutral
3j1453KrdHjw7y4gnBj7nF,"I P’ ME, TU P’ TE",Geolier,worldwide,84,0.639,0.767,-5.988,0.115,0.0,0.469,118.055,energetic
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull",US,85,0.663,0.861,-3.398,0.0338,0.0,0.654,119.963,energetic
030OCtLMrljNhp8OWHBWW3,Hey Daddy (Daddy's Home),USHER,US,84,0.59,0.698,-4.262,0.000176,0.0,0.352,95.975,neutral
5j0McHPthKpOXRr3fBq8M0,Love in This Club (feat. Young Jeezy),"USHER, Jeezy",US,77,0.573,0.712,-5.976,0.0572,0.0,0.346,140.012,neutral
3jAI9AAHIlyKito0eQme91,KING,"Kanye West, Ty Dolla $ign",US,75,0.508,0.963,-6.508,0.0032,0.000545,0.48,153.082,neutral
1NkW18VV3QVOCuoVQsBC84,Baoul Aady,Tamer Ashour,EG,60,0.533,0.6,-9.079,0.191,0.000332,0.384,139.991,neutral
79AHPJd8upvNxyK2qQcY8J,HISS,Megan Thee Stallion,US,89,0.745,0.663,-5.056,0.078,0.0,0.686,167.137,love/romance
2eyEsqY6J8b4KqaVEkXa8l,Awkat Ashouf Malamhak,Al Massrieen,EG,35,0.24,0.37,-14.992,0.618,0.0,0.218,70.325,sad
6eJUG282cUKuIoa72sEsqO,Macetando,"Ivete Sangalo, LUDMILLA",worldwide,82,0.807,0.789,-5.237,0.0611,0.0,0.808,129.992,happy
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,"Fuerza Regida, Marshmello",worldwide,94,0.815,0.741,-6.04,0.0277,0.0183,0.591,125.031,energetic
4TJUS843fKiqqIzycM74Oy,Should've Been A Cowboy,Toby Keith,US,78,0.618,0.672,-7.92,0.441,1.49e-06,0.705,133.439,happy
4w2Furap0ZzaiK4J14E9sR,Think U The Shit (Fart),Ice Spice,US,85,0.967,0.545,-6.647,0.0403,0.000195,0.311,122.101,neutral
1ewzs8xG9P7wSZhpp8VCuy,On My Love,"Zara Larsson, David Guetta",GB,50,0.492,0.688,-4.989,0.0724,0.0029,0.316,123.069,neutral
2M9ro2krNb7nr7HSprkEgo,Fast Car,Tracy Chapman,GB,86,0.711,0.292,-15.523,0.313,0.0,0.194,103.951,sad
6J4rRj2uVfziGMyfrPEPLo,Talking / Once Again,"¥$, Kanye West, Ty Dolla $ign, North West",US,0,0.463,0.453,-9.572,0.407,1.78e-06,0.334,148.741,neutral
0caJ2wkqp4UmXBwdR2JvB5,Dial Drunk,Noah Kahan,US,80,0.693,0.595,-7.578,0.0969,0.0,0.646,112.02,love/romance
7qLXBcYW78is9LygQBziAU,Sabry Aalil,Sherine,EG,76,0.727,0.933,-6.008,0.259,1.48e-05,0.962,99.972,happy
2yUzr8Sr6ldG8vmHhZwTnz,née-nah,"21 Savage, Travis Scott, Metro Boomin",CA,90,0.678,0.758,-6.524,0.00495,0.0,0.318,165.423,energetic
6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),"The Weeknd, Playboi Carti, Madonna",worldwide,96,0.855,0.678,-6.276,0.0569,3.69e-05,0.852,99.029,happy
47Xj8eIAp7hYOOqArmkqZE,Spin You Around (1/24),Morgan Wallen,CA,82,0.615,0.451,-6.019,0.796,0.0,0.658,141.947,neutral
7G6l2FtQyRhQgYgut2I6i8,As Good As I Once Was,Toby Keith,US,75,0.68,0.87,-4.461,0.266,0.0,0.646,119.075,energetic
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,GB,90,0.645,0.795,-12.095,0.347,0.00389,0.535,112.067,energetic
7E2DqvnVtbIrFrL5X6YH9Q,Beer For My Horses,"Toby Keith, Willie Nelson",US,71,0.717,0.85,-5.329,0.368,0.0,0.805,119.005,happy
7rDcULv8vV16vetBjPJhuE,How Do You Like Me Now?!,Toby Keith,US,68,0.648,0.667,-8.986,0.0534,6.94e-06,0.669,109.609,love/romance
32jHB7W9b08OTorAqR0cJo,I Love This Bar,Toby Keith,US,66,0.608,0.825,-6.303,0.024,0.00656,0.454,115.049,energetic
66AGXOI1NENOCWVGuERCqa,Fel Galeed,Lege-Cy,EG,59,0.589,0.731,-5.771,0.609,4.9e-06,0.657,119.947,neutral
4fnIORP0QTYTOMPqMKpJtF,Drippy,"Sidhu Moose Wala, Mxrci, AR Paisley",CA,74,0.749,0.644,-6.558,0.0435,0.0,0.446,150.015,neutral
2LBqCSwhJGcFQeTHMVGwy3,Die For You,The Weeknd,worldwide,91,0.586,0.525,-7.163,0.111,0.0,0.508,133.629,neutral
1a73gcEg6h6Re6hHXoVltJ,FTCU,Nicki Minaj,US,90,0.928,0.458,-6.751,0.0175,0.000446,0.242,144.995,neutral
4gQ6fFX5GwpUc7TdthnnKw,On Fire,"3enba, Essam Sasa",EG,60,0.793,0.809,-2.463,0.189,0.0,0.701,98.887,happy
0QosomGFiJYOxj2ViZfqng,Selfish,Justin Timberlake,CA,84,0.69,0.543,-6.752,0.0723,0.0291,0.376,88.004,neutral
2HafqoJbgXdtjwCOvNEF14,Si No Estás,iñigo quintero,worldwide,95,0.537,0.421,-8.72,0.827,0.0,0.524,98.224,neutral
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,"Marvin Gaye, Tammi Terrell",GB,89,0.663,0.6,-10.87,0.43,0.0,0.8,129.991,love/romance
7mqrrDU5Yvbr4SuEROMS0U,طب هص,"Eslam Kabonga, Miso misara",EG,58,0.886,0.9,-1.793,0.12,0.0,0.803,105.986,happy
587Ks4sb6Wd2qRVS5i9fdW,Big Foot,Nicki Minaj,US,72,0.848,0.725,-9.595,0.34,0.0,0.167,97.032,energetic
1V5nOyehl22kvbNtfR53Qd,Mawahashtkesh !!? - From Hormone El Saada Album,Tamer Hosny,EG,61,0.469,0.446,-9.853,0.298,6.95e-06,0.098,79.228,neutral
0O3U5iwTbiXCREMkvotJuN,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",worldwide,91,0.616,0.834,-3.069,0.06,0.0,0.746,151.701,happy
1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,Florence + The Machine,GB,79,0.492,0.81,-5.315,0.0416,0.00379,0.245,149.954,neutral
6x9pCndnXEoea0CMcfjs9W,n.h.i.e.,"21 Savage, Doja Cat",US,88,0.818,0.512,-9.056,0.093,0.0441,0.155,131.967,neutral
18cocM7GNYj2Scj1ePOJYc,Gas Me Up (Diligent),Skepta,GB,38,0.843,0.785,-6.773,0.14,0.0,0.554,140.063,energetic
3KTRve0Kx6ytMtlEWkWcgt,Toxic (Freestyle),"Songer, BL@CKBOX",GB,73,0.829,0.94,-2.219,0.257,0.0,0.933,142.946,happy
3XqM8hLCEYlbnFjoWwqtFv,Angel Numbers / Ten Toes,Chris Brown,GB,88,0.406,0.5,-8.452,0.192,0.0,0.0905,157.984,neutral
7aZDcmt34eouhqw29aMR91,Skin and Bones,David Kushner,CA,83,0.484,0.457,-10.205,0.649,0.477,0.17,116.9,neutral
3IznIgmXtrUaoPWpQTy5jB,Not Allowed,TV Girl,US,90,0.67,0.905,-6.855,0.669,0.000227,0.563,104.965,energetic
1l2VxS55EddZDBQInJU31C,Come Baby Come,"Mohamed Ramadan, Skales",EG,40,0.92,0.866,-6.728,0.122,0.0,0.828,113.049,happy
17cia5k4BpGVlyEfqrFH50,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,GB,87,0.518,0.368,-7.76,0.855,4.9e-06,0.234,141.934,sad
2RUhtNBh43RtSg0WBPPq3m,Naive,The Kooks,GB,67,0.547,0.816,-6.165,0.0688,0.0,0.722,102.765,happy
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",CA,89,0.529,0.673,-4.711,0.000307,2.41e-06,0.366,165.921,neutral
6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,"The Weeknd, Playboi Carti, Madonna",worldwide,95,0.855,0.678,-6.276,0.0569,3.69e-05,0.852,99.029,happy
2FoahzOSxJnalPA8aBUme3,all of me,21 Savage,US,86,0.653,0.805,-5.708,0.12,1.17e-05,0.791,159.947,happy
0jF2AdhsalO1L7KkhK4LE5,Practice,Drake,GB,84,0.446,0.239,-15.327,0.574,7.76e-05,0.31,104.675,neutral
3azJifCSqg9fRij2yKIbWz,The Color Violet,Tory Lanez,CA,90,0.645,0.534,-10.8,0.157,0.0,0.463,105.02,neutral
7rbjz4itTy3a6c6nBhKOh0,Daylight,"BERKO CHAMP, LEXMENDY, citosxd",worldwide,0,0.523,0.428,-10.058,0.868,0.00681,0.344,130.042,neutral
0rkDJCTNLBr97RVyi77z7S,تامر عاشور هيجيلي موجوع,Raouf Morsy,EG,1,0.557,0.689,-5.981,0.529,7.09e-05,0.774,167.861,happy
6ED7qim1NAX1HjNU8039WS,Alucin,"Eugenio Esquivel, Grupo Marca Registrada, Sebastian Esquivel",worldwide,90,0.787,0.769,-4.681,0.00331,0.00332,0.509,128.0,energetic
5gdERhZjshqCGHnCPWJhqM,علي باب السيما - من مسلسل ريفو,ريفو شو,EG,62,0.773,0.27,-16.311,0.504,0.179,0.519,108.027,neutral
3WB9r0SqS5ThjK49bDexXe,Never Be Alone,"Becky Hill, Sonny Fodera",GB,35,0.604,0.95,-3.524,0.0179,4.66e-06,0.428,126.994,energetic
2K7sv1mno9PvbXVBpqvSKn,sneaky,21 Savage,US,83,0.742,0.686,-7.527,0.000375,0.00459,0.312,155.036,neutral
6XRB1p0KkQRrnIhzX2VaCl,Eagle,"D-Block Europe, Noizy",GB,63,0.73,0.562,-7.158,0.33,0.0,0.326,154.985,neutral
3ST6FyGv2gHjpjm3hCkPon,El Sabr Gamel - الصبر جميل,Maha Ftouni,EG,64,0.621,0.532,-7.639,0.762,6.41e-06,0.459,143.948,neutral
0whmIaItqkT8e5PVuPyhvT,Perfect (Exceeder),"Mason, Princess Superstar",GB,81,0.667,0.845,-6.845,0.0248,0.065,0.681,127.879,energetic
0fyP96TikhD9sM4eKqw5Yp,dangerous,"21 Savage, Lil Durk, Metro Boomin",CA,82,0.755,0.835,-4.68,0.0635,0.0,0.575,151.953,energetic
47yD0e9MCRIB8dgUXPfyW3,pop ur shit,"21 Savage, Young Thug, Metro Boomin",US,82,0.86,0.497,-6.968,0.327,0.0491,0.29,123.047,neutral
6382iMgZk6yyPg3htCkpB5,Abl Mawsalek,Muslim - مُسلِم,EG,62,0.438,0.323,-10.903,0.749,1.1e-06,0.329,115.627,calm
5wttBUDyaHAR5q9fYnN3YF,prove it,"21 Savage, Summer Walker",CA,80,0.559,0.743,-5.418,0.38,0.0,0.263,133.897,neutral
4Xzq2WibDHR5Eufi21HlEZ,should've wore a bonnet,"21 Savage, Brent Faiyaz",US,79,0.607,0.754,-5.465,0.041,1.32e-06,0.419,144.994,energetic
4yLyVdEqV790aIXyGif85v,red sky,"21 Savage, Mikky Ekko, Tommy Newport",CA,80,0.681,0.621,-8.202,0.178,0.0,0.395,114.936,neutral
4yLyVdEqV790aIXyGif85v,red sky,21 Savage,US,76,0.681,0.621,-8.202,0.178,0.0,0.395,114.936,neutral
5KI7I4mEtulXcv5VQJaV35,just like me,"21 Savage, Burna Boy, Metro Boomin",CA,75,0.706,0.65,-4.69,0.471,2.69e-05,0.482,82.984,neutral
5P1z8XwsCStb74emERTx9v,letter to my brudda,21 Savage,US,73,0.465,0.87,-4.224,0.224,2.79e-06,0.59,156.82,neutral
4E64eAph6AYI98ucunrGH8,see the real,21 Savage,US,73,0.748,0.643,-6.017,0.371,0.00544,0.321,193.898,neutral
02Cp3VTUWNed8hr69BhKz6,dark days,"21 Savage, Mariah the Scientist",CA,71,0.685,0.582,-5.335,0.229,1.47e-05,0.136,82.343,neutral
4yreExU3eRNTe2iJz6X6k3,american dream,21 Savage,worldwide,0,0.457,0.365,-12.612,0.483,0.000291,0.331,76.169,neutral
01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",worldwide,87,0.853,0.824,-3.287,0.0322,0.0,0.888,108.044,happy
4MjDJD8cW7iVeWInc2Bdyj,MONACO,Bad Bunny,worldwide,95,0.787,0.621,-5.009,0.15,0.000402,0.13,139.056,neutral
5ZJGv7aGdIr9IGpxzSG18T,Everybody (feat. Lil Uzi Vert),"Nicki Minaj, Lil Uzi Vert",US,88,0.736,0.769,-5.546,0.027,0.0,0.388,137.947,energetic
1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),"Rema, Selena Gomez",CA,83,0.799,0.802,-5.196,0.429,0.00128,0.811,107.008,happy
1DgtQlVNotingln271ZKCx,White Horse,Chris Stapleton,CA,76,0.353,0.77,-11.066,0.0016,0.598,0.224,145.225,neutral
5Se32hEA9raeboZerywxka,You Broke My Heart,Drake,CA,85,0.465,0.7,-5.163,0.203,0.0,0.276,120.854,neutral
7ABLbnD53cQK00mhcaOUVG,LALA,Myke Towers,worldwide,94,0.708,0.737,-4.045,0.0739,0.00162,0.607,91.986,energetic
3EaJDYHA0KnX88JvDhL9oa,Dark Red,Steve Lacy,US,90,0.603,0.784,-4.023,0.446,8.32e-06,0.769,172.041,happy
0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,US,90,0.684,0.607,-8.127,0.0267,0.000307,0.498,81.001,neutral
61Ykx4e2XUiyqCBu4YByjE,Maarafsh Had Bel Esmi Da,Amr Diab,EG,52,0.602,0.428,-7.327,0.57,3.53e-05,0.122,79.973,neutral
7JTf7bVijxgDdkmozrswvE,مرجعليش,"Farid, مسلم",EG,49,0.464,0.458,-9.437,0.858,0.00409,0.371,142.151,neutral
6HeKAyGEX0EW0AvGTw1xgn,W El 7al Eh,Mohammed Saeed,EG,60,0.643,0.269,-12.285,0.918,7.25e-06,0.541,166.081,calm
2OWv3lRR8PtOVuHWzQNRs2,Rompe La Dompe,"Peso Pluma, Junior H, Oscar Maydon",worldwide,86,0.757,0.642,-7.966,0.607,0.0355,0.759,130.098,happy
5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,"Kanye West, Dwele",GB,90,0.639,0.628,-7.578,0.0381,0.0,0.43,90.482,neutral
3d8y0t70g7hw2FOWl9Z4Fm,Ophelia,The Lumineers,GB,80,0.664,0.573,-6.519,0.613,0.000363,0.566,76.023,neutral
5XF583kr3Eojotxl6SOKF0,La,DYSTINCT,EG,71,0.895,0.464,-8.414,0.19,1.01e-05,0.849,120.039,love/romance
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),"David Guetta, Bebe Rexha",CA,92,0.561,0.965,-3.673,0.00383,7.07e-06,0.304,128.04,neutral
1BpvuKIG7jK5EiTp2tv5z8,King Shit,Shubh,CA,67,0.794,0.566,-8.35,0.301,0.000168,0.68,85.953,love/romance
23RoR84KodL5HWvUTneQ1w,(It Goes Like) Nanana - Edit,Peggy Gou,GB,89,0.671,0.876,-5.681,0.12,0.188,0.964,129.998,happy
2xE7912IhBp4poxLjOS6WJ,Just Another Rainbow,"Liam Gallagher, John Squire",GB,0,0.159,0.845,-2.728,0.00105,0.00327,0.233,103.92,neutral
3q62BnB25iCCFCFGEIF2mW,سطلانة,"Abd El Basset Hamouda, Mahmoud El Leithy, Hamdy Batshan, Ali Rabee, Osos, Hassan El Kholaey",EG,62,0.935,0.89,-4.554,0.037,0.00047,0.866,125.998,happy
51hyZpbJlIgZIaX3TtMxmu,run for the hills,Tate McRae,CA,86,0.544,0.831,-3.578,0.543,0.0,0.233,130.005,neutral
